PartitionKey,RowKey,Timestamp,url,url@type,phrase,phrase@type,urlstill,urlstill@type
tasksSign,1849,2017-09-28T18:30:06.071Z,https://media2.giphy.com/media/l0MYIzZOf4MXjw34I/200.gif,Edm.String,Love,Edm.String,https://media2.giphy.com/media/l0MYIzZOf4MXjw34I/200_s.gif,Edm.String
tasksSign,185,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/l0HlzmqNwQiWDtQCQ/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/l0HlzmqNwQiWDtQCQ/200_s.gif,Edm.String
tasksSign,1850,2017-09-28T18:30:06.071Z,https://media0.giphy.com/media/ejvIshIZg8BAk/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/ejvIshIZg8BAk/200_s.gif,Edm.String
tasksSign,1851,2017-09-28T18:30:06.071Z,https://media0.giphy.com/media/NkhbqjDGR8uek/200.gif,Edm.String,BOVINE EXCREM,Edm.String,https://media0.giphy.com/media/NkhbqjDGR8uek/200_s.gif,Edm.String
tasksSign,1852,2017-09-28T18:30:06.071Z,https://media1.giphy.com/media/l0G17gHMF0PRVzwAM/200.gif,Edm.String,ART'S L,Edm.String,https://media1.giphy.com/media/l0G17gHMF0PRVzwAM/200_s.gif,Edm.String
tasksSign,1853,2017-09-28T18:30:06.071Z,https://media0.giphy.com/media/ev3nkE20VFWlW/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/ev3nkE20VFWlW/200_s.gif,Edm.String
tasksSign,1854,2017-09-28T18:30:06.071Z,https://media1.giphy.com/media/gKbjGIuCIdrz2/200.gif,Edm.String,"Good earning,sl",Edm.String,https://media1.giphy.com/media/gKbjGIuCIdrz2/200_s.gif,Edm.String
tasksSign,1855,2017-09-28T18:30:06.071Z,https://media2.giphy.com/media/kGJEamyWRp09a/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/kGJEamyWRp09a/200_s.gif,Edm.String
tasksSign,1856,2017-09-28T18:30:06.071Z,https://media2.giphy.com/media/KhejURSe73ssM/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/KhejURSe73ssM/200_s.gif,Edm.String
tasksSign,1857,2017-09-28T18:30:06.071Z,https://media2.giphy.com/media/sLnoKrgZ2dwwE/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/sLnoKrgZ2dwwE/200_s.gif,Edm.String
tasksSign,1858,2017-09-28T18:30:06.072Z,https://media3.giphy.com/media/jtOW0GwEgYzm0/200.gif,Edm.String,bu're so confident being mean what antidepressants are you on?,Edm.String,https://media3.giphy.com/media/jtOW0GwEgYzm0/200_s.gif,Edm.String
tasksSign,1859,2017-09-28T18:30:06.072Z,https://media0.giphy.com/media/iLCjj2SMu96o0/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/iLCjj2SMu96o0/200_s.gif,Edm.String
tasksSign,186,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/l4JyRPtPMj6CksKf6/200.gif,Edm.String,Drinking,Edm.String,https://media2.giphy.com/media/l4JyRPtPMj6CksKf6/200_s.gif,Edm.String
tasksSign,1860,2017-09-28T18:30:06.072Z,https://media0.giphy.com/media/OYI0BVBsa6GzK/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/OYI0BVBsa6GzK/200_s.gif,Edm.String
tasksSign,1861,2017-09-28T18:30:06.072Z,https://media1.giphy.com/media/k6tfIIJs2xvQk/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/k6tfIIJs2xvQk/200_s.gif,Edm.String
tasksSign,1862,2017-09-28T18:30:06.072Z,https://media1.giphy.com/media/xg4yGDeHpX0I/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/xg4yGDeHpX0I/200_s.gif,Edm.String
tasksSign,1863,2017-09-28T18:30:06.072Z,https://media3.giphy.com/media/SB4it0Mwlx1jq/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/SB4it0Mwlx1jq/200_s.gif,Edm.String
tasksSign,1864,2017-09-28T18:30:06.072Z,https://media0.giphy.com/media/xT0Gqqgkvo7VVascqA/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/xT0Gqqgkvo7VVascqA/200_s.gif,Edm.String
tasksSign,1865,2017-09-28T18:30:06.072Z,https://media2.giphy.com/media/8npjLLPTpRf2/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/8npjLLPTpRf2/200_s.gif,Edm.String
tasksSign,1866,2017-09-28T18:30:06.072Z,https://media3.giphy.com/media/qzUq164oeLIsw/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/qzUq164oeLIsw/200_s.gif,Edm.String
tasksSign,1867,2017-09-28T18:30:06.072Z,https://media2.giphy.com/media/GAl1WyCx9c1ig/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/GAl1WyCx9c1ig/200_s.gif,Edm.String
tasksSign,1868,2017-09-28T18:30:06.072Z,https://media3.giphy.com/media/zphB8WnLkanII/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/zphB8WnLkanII/200_s.gif,Edm.String
tasksSign,1869,2017-09-28T18:30:06.072Z,https://media1.giphy.com/media/x9vpqzwp3niog/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/x9vpqzwp3niog/200_s.gif,Edm.String
tasksSign,187,2017-09-28T18:30:02.111Z,https://media1.giphy.com/media/3o7TKRbB8glDK3dUsg/200.gif,Edm.String,Please h *spect.,Edm.String,https://media1.giphy.com/media/3o7TKRbB8glDK3dUsg/200_s.gif,Edm.String
tasksSign,1870,2017-09-28T18:30:06.072Z,https://media3.giphy.com/media/tgUlS0aQwKVmU/200.gif,Edm.String,MAKE GIFS AT GIFSOUP.COM,Edm.String,https://media3.giphy.com/media/tgUlS0aQwKVmU/200_s.gif,Edm.String
tasksSign,1871,2017-09-28T18:30:06.072Z,https://media2.giphy.com/media/BIvaifvKJSBAk/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/BIvaifvKJSBAk/200_s.gif,Edm.String
tasksSign,1872,2017-09-28T18:30:06.072Z,https://media2.giphy.com/media/VHMHbPRaQCR2w/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/VHMHbPRaQCR2w/200_s.gif,Edm.String
tasksSign,1873,2017-09-28T18:30:06.072Z,https://media0.giphy.com/media/uZvOLF0OXhOIE/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/uZvOLF0OXhOIE/200_s.gif,Edm.String
tasksSign,1874,2017-09-28T18:30:06.072Z,https://media1.giphy.com/media/8JpSX4uFtFCXS/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/8JpSX4uFtFCXS/200_s.gif,Edm.String
tasksSign,1875,2017-09-28T18:30:06.072Z,https://media3.giphy.com/media/xHwK0JDK5jPwY/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/xHwK0JDK5jPwY/200_s.gif,Edm.String
tasksSign,1876,2017-09-28T18:30:06.239Z,https://media2.giphy.com/media/w1F1XKB90PahO/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/w1F1XKB90PahO/200_s.gif,Edm.String
tasksSign,1877,2017-09-28T18:30:06.239Z,https://media3.giphy.com/media/123ZMxSE6Y3JyE/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/123ZMxSE6Y3JyE/200_s.gif,Edm.String
tasksSign,1878,2017-09-28T18:30:06.239Z,https://media1.giphy.com/media/pAzyVQSjBK4ZG/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/pAzyVQSjBK4ZG/200_s.gif,Edm.String
tasksSign,1879,2017-09-28T18:30:06.239Z,https://media3.giphy.com/media/Oop5ycRjUBs5y/200.gif,Edm.String,OPEN 2q HOURS,Edm.String,https://media3.giphy.com/media/Oop5ycRjUBs5y/200_s.gif,Edm.String
tasksSign,188,2017-09-28T18:30:02.111Z,https://media0.giphy.com/media/l0MYweGKaHIaFq1ZS/200.gif,Edm.String,You can al Cochlear Implant the initials.,Edm.String,https://media0.giphy.com/media/l0MYweGKaHIaFq1ZS/200_s.gif,Edm.String
tasksSign,1880,2017-09-28T18:30:06.239Z,https://media1.giphy.com/media/3I8N0FeJgw6Hu/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/3I8N0FeJgw6Hu/200_s.gif,Edm.String
tasksSign,1881,2017-09-28T18:30:06.239Z,https://media0.giphy.com/media/yBBdHszu6Z89W/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/yBBdHszu6Z89W/200_s.gif,Edm.String
tasksSign,1882,2017-09-28T18:30:06.239Z,https://media1.giphy.com/media/rirXZG0R1luw0/200.gif,Edm.String,: Christmas,Edm.String,https://media1.giphy.com/media/rirXZG0R1luw0/200_s.gif,Edm.String
tasksSign,1883,2017-09-28T18:30:06.239Z,https://media2.giphy.com/media/wCbCrwv6H0tfW/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/wCbCrwv6H0tfW/200_s.gif,Edm.String
tasksSign,1884,2017-09-28T18:30:06.239Z,https://media0.giphy.com/media/UFntrlFuCLNT2/200.gif,Edm.String,Annan s,Edm.String,https://media0.giphy.com/media/UFntrlFuCLNT2/200_s.gif,Edm.String
tasksSign,1885,2017-09-28T18:30:06.239Z,https://media1.giphy.com/media/pBF3xxRvuakhy/200.gif,Edm.String,close,Edm.String,https://media1.giphy.com/media/pBF3xxRvuakhy/200_s.gif,Edm.String
tasksSign,1886,2017-09-28T18:30:06.239Z,https://media2.giphy.com/media/O2dZJT7Z6xbbO/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/O2dZJT7Z6xbbO/200_s.gif,Edm.String
tasksSign,1887,2017-09-28T18:30:06.239Z,https://media1.giphy.com/media/WlEJ5QPZ7McIo/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/WlEJ5QPZ7McIo/200_s.gif,Edm.String
tasksSign,1888,2017-09-28T18:30:06.239Z,https://media2.giphy.com/media/ZQP32azGjNUFa/200.gif,Edm.String,AREA,Edm.String,https://media2.giphy.com/media/ZQP32azGjNUFa/200_s.gif,Edm.String
tasksSign,1889,2017-09-28T18:30:06.239Z,https://media1.giphy.com/media/Gy8QziD5iFs6A/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/Gy8QziD5iFs6A/200_s.gif,Edm.String
tasksSign,189,2017-09-28T18:30:02.111Z,https://media1.giphy.com/media/l4Jzcqdxyi3K3JLqM/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/l4Jzcqdxyi3K3JLqM/200_s.gif,Edm.String
tasksSign,1890,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/wSxllrQ8iBb9K/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/wSxllrQ8iBb9K/200_s.gif,Edm.String
tasksSign,1891,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/7OF7jhuR0EkLK/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/7OF7jhuR0EkLK/200_s.gif,Edm.String
tasksSign,1892,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/fY3CDZ3vxNpMk/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/fY3CDZ3vxNpMk/200_s.gif,Edm.String
tasksSign,1893,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/GDh1jeVYwkHOo/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/GDh1jeVYwkHOo/200_s.gif,Edm.String
tasksSign,1894,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/PqVoGB1m4XQs0/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/PqVoGB1m4XQs0/200_s.gif,Edm.String
tasksSign,1895,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/iXDBuYDT6XdyE/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/iXDBuYDT6XdyE/200_s.gif,Edm.String
tasksSign,1896,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/P81ouutzNxJTi/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/P81ouutzNxJTi/200_s.gif,Edm.String
tasksSign,1897,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/NuLeczOJbO71C/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/NuLeczOJbO71C/200_s.gif,Edm.String
tasksSign,1898,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/PEL9RAEKZ0X4c/200.gif,Edm.String,IN USE Restroom,Edm.String,https://media2.giphy.com/media/PEL9RAEKZ0X4c/200_s.gif,Edm.String
tasksSign,1899,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/xHrn7ngP4atuU/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/xHrn7ngP4atuU/200_s.gif,Edm.String
tasksSign,190,2017-09-28T18:30:02.111Z,https://media0.giphy.com/media/l0MYz51vRqoOtyD7O/200.gif,Edm.String,Murderer,Edm.String,https://media0.giphy.com/media/l0MYz51vRqoOtyD7O/200_s.gif,Edm.String
tasksSign,1900,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/zRUZXtZlZLt8A/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/zRUZXtZlZLt8A/200_s.gif,Edm.String
tasksSign,1901,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/kThKOZBjMbtXW/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/kThKOZBjMbtXW/200_s.gif,Edm.String
tasksSign,1902,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/xg1H9zDQ8QswM/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/xg1H9zDQ8QswM/200_s.gif,Edm.String
tasksSign,1903,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/PAHenC4dh6SZy/200.gif,Edm.String,15,Edm.String,https://media0.giphy.com/media/PAHenC4dh6SZy/200_s.gif,Edm.String
tasksSign,1904,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/pJ5ekDM6RtrTq/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/pJ5ekDM6RtrTq/200_s.gif,Edm.String
tasksSign,1905,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/12FeuWL7GnlKak/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/12FeuWL7GnlKak/200_s.gif,Edm.String
tasksSign,1906,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/IYeBQ3b0ThtL2/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/IYeBQ3b0ThtL2/200_s.gif,Edm.String
tasksSign,1907,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/yJFXzIZdkga1W/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/yJFXzIZdkga1W/200_s.gif,Edm.String
tasksSign,1908,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/zd7JwpIL6HV60/200.gif,Edm.String,",PUNXIN'4",Edm.String,https://media2.giphy.com/media/zd7JwpIL6HV60/200_s.gif,Edm.String
tasksSign,1909,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/7EuYAnTIu5EVq/200.gif,Edm.String,' FUCKINGCRY,Edm.String,https://media0.giphy.com/media/7EuYAnTIu5EVq/200_s.gif,Edm.String
tasksSign,191,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/3o6ZsSYHb0Agx4AIhO/200.gif,Edm.String,uos,Edm.String,https://media2.giphy.com/media/3o6ZsSYHb0Agx4AIhO/200_s.gif,Edm.String
tasksSign,1910,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/kyY4wubGLMhAk/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/kyY4wubGLMhAk/200_s.gif,Edm.String
tasksSign,1911,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/14l2YbrnXRokCc/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/14l2YbrnXRokCc/200_s.gif,Edm.String
tasksSign,1912,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/W4doThIksJCta/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/W4doThIksJCta/200_s.gif,Edm.String
tasksSign,1913,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/hAbqN3OjRbhcY/200.gif,Edm.String,WASH DRY,Edm.String,https://media0.giphy.com/media/hAbqN3OjRbhcY/200_s.gif,Edm.String
tasksSign,1914,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/sqjZPtBdIfLAA/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/sqjZPtBdIfLAA/200_s.gif,Edm.String
tasksSign,1915,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/XYfwx2LOnA34I/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/XYfwx2LOnA34I/200_s.gif,Edm.String
tasksSign,1916,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/QB1iWqIBuj49q/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/QB1iWqIBuj49q/200_s.gif,Edm.String
tasksSign,1917,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/XmxPpjnF4H6g/200.gif,Edm.String,"Aboa,ra,!",Edm.String,https://media1.giphy.com/media/XmxPpjnF4H6g/200_s.gif,Edm.String
tasksSign,1918,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/DTHk4fPH4snL2/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/DTHk4fPH4snL2/200_s.gif,Edm.String
tasksSign,1919,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/tzNPMDVjjtGMg/200.gif,Edm.String,Taurus,Edm.String,https://media2.giphy.com/media/tzNPMDVjjtGMg/200_s.gif,Edm.String
tasksSign,192,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/l4JySq72jd32FutNe/200.gif,Edm.String,Baseball,Edm.String,https://media2.giphy.com/media/l4JySq72jd32FutNe/200_s.gif,Edm.String
tasksSign,1920,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/VWQfokXt08848/200.gif,Edm.String,tree.,Edm.String,https://media1.giphy.com/media/VWQfokXt08848/200_s.gif,Edm.String
tasksSign,1921,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/AGRV3Qlsy3Hr2/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/AGRV3Qlsy3Hr2/200_s.gif,Edm.String
tasksSign,1922,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/Uw44zpNDmOfte/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/Uw44zpNDmOfte/200_s.gif,Edm.String
tasksSign,1923,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/w4D6vXktPo6zu/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/w4D6vXktPo6zu/200_s.gif,Edm.String
tasksSign,1924,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/hWSfss1dZtm4E/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/hWSfss1dZtm4E/200_s.gif,Edm.String
tasksSign,1925,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/t0FyIhYhdaxDG/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/t0FyIhYhdaxDG/200_s.gif,Edm.String
tasksSign,1926,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/zMdXpmBNkSSis/200.gif,Edm.String,"FUCI( BUDDY REQUEST Tiana, 25 ACCEPiJ DECLINE",Edm.String,https://media0.giphy.com/media/zMdXpmBNkSSis/200_s.gif,Edm.String
tasksSign,1927,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/QKh1fOjp8gUTK/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/QKh1fOjp8gUTK/200_s.gif,Edm.String
tasksSign,1928,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/UdG9Y6OlqySE8/200.gif,Edm.String,OLM,Edm.String,https://media3.giphy.com/media/UdG9Y6OlqySE8/200_s.gif,Edm.String
tasksSign,1929,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/oeCYe2LMQakx2/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/oeCYe2LMQakx2/200_s.gif,Edm.String
tasksSign,193,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/3o7TKQOsVmdZ2qMXmw/200.gif,Edm.String,Event Coordinator,Edm.String,https://media2.giphy.com/media/3o7TKQOsVmdZ2qMXmw/200_s.gif,Edm.String
tasksSign,1930,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/RRxxeBoUJ06aI/200.gif,Edm.String,N MAR WHAT WAS GOI still cold,Edm.String,https://media0.giphy.com/media/RRxxeBoUJ06aI/200_s.gif,Edm.String
tasksSign,1931,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/zPYZS63GjaWnC/200.gif,Edm.String,NAIL SALON & SPA,Edm.String,https://media0.giphy.com/media/zPYZS63GjaWnC/200_s.gif,Edm.String
tasksSign,1932,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/o9Ig7lUCSifxS/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/o9Ig7lUCSifxS/200_s.gif,Edm.String
tasksSign,1933,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/dcqrwtqy55PlS/200.gif,Edm.String,GO VACANT Nursing Room,Edm.String,https://media2.giphy.com/media/dcqrwtqy55PlS/200_s.gif,Edm.String
tasksSign,1934,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/zHv1FeMddewYU/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/zHv1FeMddewYU/200_s.gif,Edm.String
tasksSign,1935,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/XMl5kPxMScs7u/200.gif,Edm.String,TAKE A BREAK,Edm.String,https://media3.giphy.com/media/XMl5kPxMScs7u/200_s.gif,Edm.String
tasksSign,1936,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/h8Fi64NKt2Ocg/200.gif,Edm.String,Blinkee.com,Edm.String,https://media1.giphy.com/media/h8Fi64NKt2Ocg/200_s.gif,Edm.String
tasksSign,1937,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/e8yPJJAhUwAmY/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/e8yPJJAhUwAmY/200_s.gif,Edm.String
tasksSign,1938,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/NtTCyseBopRU4/200.gif,Edm.String,The Evolution of Exit Signs,Edm.String,https://media0.giphy.com/media/NtTCyseBopRU4/200_s.gif,Edm.String
tasksSign,1939,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/S4zSHBSO1bLEs/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/S4zSHBSO1bLEs/200_s.gif,Edm.String
tasksSign,194,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/26FKWxLSlHTGeIdlS/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/26FKWxLSlHTGeIdlS/200_s.gif,Edm.String
tasksSign,1940,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/MDNfy1bJwu8xO/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/MDNfy1bJwu8xO/200_s.gif,Edm.String
tasksSign,1941,2017-09-28T18:30:06.240Z,https://media2.giphy.com/media/MavfdD76jJR3G/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/MavfdD76jJR3G/200_s.gif,Edm.String
tasksSign,1942,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/xbmGYcuymV5S0/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/xbmGYcuymV5S0/200_s.gif,Edm.String
tasksSign,1943,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/UnbbMEJ5N6cGA/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/UnbbMEJ5N6cGA/200_s.gif,Edm.String
tasksSign,1944,2017-09-28T18:30:06.240Z,https://media0.giphy.com/media/RHjvetujkogj6/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/RHjvetujkogj6/200_s.gif,Edm.String
tasksSign,1945,2017-09-28T18:30:06.240Z,https://media3.giphy.com/media/AFhbPdAw1UDPW/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/AFhbPdAw1UDPW/200_s.gif,Edm.String
tasksSign,1946,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/NNjH9CCiPwiyc/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/NNjH9CCiPwiyc/200_s.gif,Edm.String
tasksSign,1947,2017-09-28T18:30:06.240Z,https://media1.giphy.com/media/12XcPDbOBoZw6k/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/12XcPDbOBoZw6k/200_s.gif,Edm.String
tasksSign,1948,2017-09-28T18:30:06.241Z,https://media3.giphy.com/media/Q26ZVF7CymoQo/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/Q26ZVF7CymoQo/200_s.gif,Edm.String
tasksSign,1949,2017-09-28T18:30:06.241Z,https://media1.giphy.com/media/rzGh9aynJxUrK/200.gif,Edm.String,,Edm.String,https://media1.giphy.com/media/rzGh9aynJxUrK/200_s.gif,Edm.String
tasksSign,195,2017-09-28T18:30:02.111Z,https://media2.giphy.com/media/l0MYON1Wyazddio5a/200.gif,Edm.String,Snow Skiing,Edm.String,https://media2.giphy.com/media/l0MYON1Wyazddio5a/200_s.gif,Edm.String
tasksSign,1950,2017-09-28T18:30:06.241Z,https://media3.giphy.com/media/EQtZ9fqk5Gotq/200.gif,Edm.String,Apple Valley Rd,Edm.String,https://media3.giphy.com/media/EQtZ9fqk5Gotq/200_s.gif,Edm.String
tasksSign,1951,2017-09-28T18:30:06.437Z,https://media3.giphy.com/media/XybyNZJ5f5ako/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/XybyNZJ5f5ako/200_s.gif,Edm.String
tasksSign,1952,2017-09-28T18:30:06.437Z,https://media3.giphy.com/media/T5tKrrqBtxwOY/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/T5tKrrqBtxwOY/200_s.gif,Edm.String
tasksSign,1953,2017-09-28T18:30:06.437Z,https://media3.giphy.com/media/s3fulU1UjYtJm/200.gif,Edm.String,,Edm.String,https://media3.giphy.com/media/s3fulU1UjYtJm/200_s.gif,Edm.String
tasksSign,1954,2017-09-28T18:30:06.437Z,https://media2.giphy.com/media/13u8ctiSbTrlks/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/13u8ctiSbTrlks/200_s.gif,Edm.String
tasksSign,1955,2017-09-28T18:30:06.437Z,https://media0.giphy.com/media/SHQaf6uorHMCQ/200.gif,Edm.String,,Edm.String,https://media0.giphy.com/media/SHQaf6uorHMCQ/200_s.gif,Edm.String
tasksSign,1956,2017-09-28T18:30:06.437Z,https://media2.giphy.com/media/uguwJmmgnEIne/200.gif,Edm.String,Not,Edm.String,https://media2.giphy.com/media/uguwJmmgnEIne/200_s.gif,Edm.String
tasksSign,1957,2017-09-28T18:30:06.437Z,https://media2.giphy.com/media/osAWUKeg8IcG4/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/osAWUKeg8IcG4/200_s.gif,Edm.String
tasksSign,1958,2017-09-28T18:30:06.437Z,https://media0.giphy.com/media/fUf6JbYrp58OY/200.gif,Edm.String,Vacant,Edm.String,https://media0.giphy.com/media/fUf6JbYrp58OY/200_s.gif,Edm.String
tasksSign,1959,2017-09-28T18:30:06.437Z,https://media2.giphy.com/media/rGVDxiGNV4FY4/200.gif,Edm.String,,Edm.String,https://media2.giphy.com/media/rGVDxiGNV4FY4/200_s.gif,Edm.String
tasksSign,196,2017-09-28T18:30:02.111Z,https://media3.giphy.com/media/3o6ZsV47pwQgtVD40U/200.gif,Edm.String,Nephew,Edm.String,https://media3.giphy.com/media/3o6ZsV47pwQgtVD40U/200_s.gif,Edm.String
